id_registro,texto_principal,label,label_detalhe,pipeline_origem,portal_origem,origem_texto,origem_qualidade,tamanho_chars,data_publicacao,url_origem
GFC_NEG_00198,Bolsonaro apoia o ditador Maduro porque ele falou mal do TSE! Parece piada mas não é!,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,85,2024-08-01,https://www.boatos.org/politica/bolsonaro-apoia-maduro-apos-ele-criticar-eleicoes-no-brasil.html
GFC_NEG_00199,Denuncia gravíssima. Alexandre de Moraes faz ritual de magia negra com crianças. Assistam,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,89,2022-12-21,https://www.boatos.org/politica/alexandre-de-moraes-participa-de-rituais-de-magia-negra-com-criancas.html
RSS_00174,Fui assaltada. Fique sem celular e sem história,1,NOTICIA_REAL,noticias_reais,UOL_NOTICIAS,titulo,ROTULO_ASSUMIDO,47,,https://www1.folha.uol.com.br/colunas/becky-korich/2026/05/fui-assaltada-fique-sem-celular-e-sem-historia.shtml
GFC_NEG_00200,"Trump proibiu todas as vacinas de mRNA, e emitiu ordens para prender seus fabricantes",0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,85,2025-03-14,https://checamos.afp.com/doc.afp.com.372F789
RSS_00175,"José Dirceu é internado após diagnóstico de linfoma — Ex-ministro da Casa Civil está no Hospital Sírio-Libanês, em São Paulo, onde iniciou tratamento contra câncer no sistema linfático",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,184,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420835-jose-dirceu-e-internado-apos-diagnostico-de-linfoma.html
RSS_00176,O alerta de Felca chegou ao Congresso — De Felca ao Congresso: a luta contra a “adultização” infantil. Entenda a nova lei de proteção às crianças na internet.,1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,ROTULO_ASSUMIDO,158,2025-08-23,https://www.metropoles.com/blog-do-noblat/o-alerta-de-felca-chegou-ao-congresso
GFC_NEG_00201,Intercept admite não ter provas do pagamento do valor para o filme de Bolsonaro,0,FALSO,google_factcheck,BOL_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,79,2026-05-15,https://www.bol.uol.com.br/noticias/2026/05/15/falso-intercept-admitiu-nao-provas-flavio-bolsonaro-vorcaro.amp.htm
RSS_00177,O programa dos R$ 11 bilhões contra o crime organizado — O governo lançou em 12 de maio um pacote de R$ 11 bilhões para combater o crime organizado. Os dados oficiais do Tesouro Nacional mostram que Rio de Janeiro e Minas Gerais — os dois Estados com nota D na avaliação fiscal do Tesouro — estão impedidos de acessar a linha de crédito com garantia federal,1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,357,2026-05-15,https://www.congressoemfoco.com.br/artigo/118919/o-programa-dos-r-11-bilhoes-contra-o-crime-organizado
GFC_NEG_00202,Trump concedeu passaporte diplomático para Bolsonaro,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,52,,https://www.estadao.com.br/estadao-verifica/trump-passaporte-diplomatico-bolsonaro-falso/
GFC_NEG_00203,"Tuíte alegando que o aplicativo de disque-denúncia do TSE, o Pardal, não aceita queixas contra o PT. A postagem inclui um vídeo de uma tentativa fracassada de denunciar a sigla.",0,FALSO,google_factcheck,FOLHA_-_UOL,AFIRMACAO_CHECADA,ROTULO_FORTE,177,2022-10-28,https://www1.folha.uol.com.br/poder/2022/10/e-falso-que-aplicativo-do-tse-nao-permita-denuncias-contra-o-pt.shtml
GFC_NEG_00204,Etchegoyen disse que o resultado das eleições de 2022 foi manipulado,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,68,2023-07-05,https://www.aosfatos.org/noticias/falso-etchegoyen-resultado-manipulado-eleicoes-2022/
RSS_00178,"Datafolha: 9 de 10 eleitores dizem não se arrepender de voto em Lula ou Bolsonaro em 2022 — Passados quase três anos e meio do segundo turno da eleição presidencial de 2022, a maioria absoluta dos eleitores afirma não se arrepender do voto dado naquele pleito. É o que mostra nova rodada de pesquisa Datafolha . Leia mais (05/16/2026 - 15h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,342,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/datafolha-9-de-10-eleitores-dizem-nao-se-arrepender-de-voto-em-lula-ou-bolsonaro-em-2022.shtml
RSS_00179,"Eduardo Bolsonaro mostra que não liga pro Brasil, o medo é ser preso — Filho do presidente, Eduardo Bolsonaro mostra que só se preocupa mesmo é com si mesmo. Critíca Tarcísio e desafia Moraes. Brasil por último.",1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,ROTULO_ASSUMIDO,211,2025-07-15,https://www.metropoles.com/blog-do-noblat/eduardo-bolsonaro-mostra-que-nao-liga-pro-brasil-o-medo-e-ser-preso
RSS_00180,"Flávio diz que omitiu contato com Vorcaro por cláusula de confidencialidade em patrocínio de filme — O senador Flávio Bolsonaro ( PL -RJ) afirmou nesta quinta-feira (14) que omitiu seu contato com o ex-banqueiro Daniel Vorcaro , dono do Master, por causa de uma cláusula de confidencialidade no contrato a respeito do financiamento do filme ""Dark Horse"" (""azarão"" em inglês). Leia mais (05/14/2026 - 19h37)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,406,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/flavio-diz-que-omitiu-contato-com-vorcaro-por-clausula-de-confidencialidade-em-patrocinio-de-filme.shtml
GFC_NEG_00205,"Lula diz: ""Eu só ganhei as eleições porque o povo nordestino é analfabeto""",0,ENGANOSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,74,,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/29/lula-nao-disse-que-so-ganhou-eleicao-porque-nordestino-e-analfabeto.ghtm
RSS_00181,A popularidade de Lula no Datafolha a menos de 5 meses da eleição — O instituto entrevistou 2.004 eleitores entre a terça-feira 12 e a quarta 13,1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,144,2026-05-16,https://www.cartacapital.com.br/cartaexpressa/a-popularidade-de-lula-no-datafolha-a-menos-de-5-meses-da-eleicao/
RSS_00182,"Governistas comemoram áudio de Flávio Bolsonaro a Vorcaro, mas têm dúvida sobre efeito em eleitor — Aliados do presidente Lula ( PT ) comemoraram a divulgação de áudio em que o senador Flávio Bolsonaro ( PL -RJ) cobra o antigo dono do Banco Master , Daniel Vorcaro . Reservadamente, porém, expressam dúvidas sobre a capacidade do caso de influenciar o eleitorado bolsonarista. Leia mais (05/14/2026 - 04h02)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,407,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/governistas-comemoram-audio-de-flavio-bolsonaro-a-vorcaro-mas-tem-duvida-sobre-efeito-em-eleitor.shtml
RSS_00183,"Documentário sobre Bolsonaro estreia com salas vazias e também tem elo com verba de deputados — O documentário ""A Colisão dos Destinos"", dirigido por Doriel Francisco, que conta a história da vida do ex-presidente Jair Bolsonaro , chega ao seu primeiro fim de semana em cartaz nos cinemas com distribuição falha e salas vazias. Apesar de ser exibido em 17 estados, a obra está fora do circuito Rio-São Paulo. Leia mais (05/15/2026 - 23h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,439,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/documentario-sobre-bolsonaro-estreia-com-salas-vazias-e-tambem-tem-elo-com-verba-de-deputados.shtml
RSS_00184,"MP aciona TCU para investigar uso de incentivos fiscais em filme de Bolsonaro — Após vazamento das conversas entre senador Flávio Bolsonaro e ex-banqueiro do Master negociando patrocínio para o filme sobre Jair Bolsonaro, subprocurador-geral Lucas Furtado protocola representação pedindo que TCU investigue uso de incentivos fiscais e de recursos públicos, direta ou indiretamente, na produção do audiovisual",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,408,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420791-mp-aciona-tcu-para-investigar-subsidios-em-filme-de-bolsonaro.html
GFC_NEG_00206,"Em vídeo, Gilmar Mendes diz que sistema eleitoral é falho",0,FORA_DE_CONTEXTO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,57,2023-07-18,https://checamos.afp.com/doc.afp.com.33P83BG
GFC_NEG_00207,"Dino ""arregou"" de decisão sobre Magnitsky",0,ENGANOSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,41,,https://www.estadao.com.br/estadao-verifica/dino-arregou-decisao-magnitsky-enganoso/
GFC_NEG_00208,Prazos diferentes dados por Alexandre de Moraes mostram favoritismo de Lula em relação a Bolsonaro,0,ENGANOSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,98,,https://www.estadao.com.br/estadao-verifica/moraes-da-mais-tempo-a-lula-que-bolsonaro/
RSS_00185,"A disputa pela Presidência no 1º turno, segundo novo Datafolha — O instituto entrevistou 2.004 eleitores entre a terça-feira 12 e a quarta 13",1,NOTICIA_REAL,noticias_reais,CARTACAPITAL,titulo_resumo,ROTULO_ASSUMIDO,141,2026-05-16,https://www.cartacapital.com.br/politica/a-disputa-pela-presidencia-no-1o-turno-segundo-novo-datafolha-2/
RSS_00186,Pesquisa dá folego para Lula e confirma que ação de Trump foi positiva — Pesquisa Quaest mostrou que o sentimento da população sobre tarifaço de Trump estava certo,1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,ROTULO_ASSUMIDO,163,2025-07-17,https://www.metropoles.com/blog-do-noblat/pesquisa-da-folego-para-lula-e-confirma-que-acao-de-trump-foi-positiva
GFC_NEG_00209,Flavio Dino defende autonomia do médico ao prescrever cloroquina contra covid,0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,77,,https://www.estadao.com.br/estadao-verifica/flavio-dino-cloroquina/
RSS_00187,"Ala do PL do Rio vê Castro mais frágil, mas descarta abandono imediato — Ex-governador do Rio foi alvo de ação da PF que investiga possíveis fraudes fiscais pela Refit, a antiga Refinaria de Manguinhos",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,ROTULO_ASSUMIDO,201,2026-05-15,https://veja.abril.com.br/politica/ala-do-pl-do-rio-ve-castro-mais-fragil-mas-descarta-abandono-imediato/
RSS_00188,"Congresso: a ""baleia branca"" de Lula 3? — Impasse do IOF expõe calcanhar de Aquiles do Congresso",1,NOTICIA_REAL,noticias_reais,METROPOLES,titulo_resumo,ROTULO_ASSUMIDO,96,2025-07-05,https://www.metropoles.com/blog-do-noblat/congresso-a-baleia-branca-de-lula-3
RSS_00189,"Brasil 2070: que legado queremos deixar? — Entre crises, estagnação e baixa capacidade de investimento, o país perdeu espaço econômico enquanto emergentes aceleraram seu desenvolvimento.",1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,186,2026-05-15,https://www.congressoemfoco.com.br/coluna/118913/brasil-2070-que-legado-queremos-deixar
RSS_00190,"Governo Lula avalia ampliar decreto sobre big techs com agência fiscalizando deveres previstos pelo STF — O governo Lula (PT) avalia avançar na regulação de big techs e atualizar o decreto que baliza o Marco Civil da Internet , que é de 2016, considerando as novas determinações relacionadas a responsabilidade das redes sociais estabelecidas pelo STF (Supremo Tribunal Federal) em julgamento finalizado no ano passado. Leia mais (05/14/2026 - 23h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,450,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/governo-lula-avalia-ampliar-decreto-sobre-big-techs-com-agencia-fiscalizando-deveres-previstos-pelo-stf.shtml
GFC_VER_00016,Não houve aumento do salário mínimo [no governo Bolsonaro]. Houve apenas uma reposição inflacionária,1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,100,2022-10-30,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/
GFC_NEG_00210,Novo benefício do INSS garante salário mínimo para pessoas que tiveram a capacidade de trabalho afetada pelo alcoolismo,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,119,2025-09-17,https://checamos.afp.com/doc.afp.com.74UB9CQ
GFC_NEG_00211,Matéria publicada nos EUA mostra que houve fraude nas eleições do Brasil e que Bolsonaro é o verdadeiro eleito,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,110,,https://www.estadao.com.br/estadao-verifica/analise-estados-unidos-fraude-eleicoes-brasileiras/
GFC_NEG_00212,"Governo Lula publica aumento ao Auxílio Reclusão e passará a ser R$1.754,18, maior que o salário mínimo que não teve aumento",0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,124,2023-01-17,https://noticias.uol.com.br/confere/ultimas-noticias/2023/01/17/e-falso-que-auxilio-reclusao-e-maior-que-o-salario-minimo.htm
GFC_NEG_00213,"MST, uma instituição do PT, planta maconha",0,ENGANOSO,google_factcheck,PROJETO_COMPROVA,AFIRMACAO_CHECADA,ROTULO_FORTE,42,2023-07-20,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-engana-ao-associar-plantacao-de-maconha-ao-mst-na-bahia/
RSS_00191,"Três Poderes: Nunes Marques é o vencedor da semana; Flávio, o perdedor — Vencedor da semana: o ministro Nunes Marques, que tomou posse na presidência do Tribunal Superior Eleitoral ( TSE ) com um elogiado discurso sobre defesa das urnas eletrônicas e da moderação no Judiciário. Leia mais (05/16/2026 - 12h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,309,2026-05-16,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/tres-poderes-nunes-marques-e-o-vencedor-da-semana-flavio-o-perdedor.shtml
GFC_NEG_00214,Imagem do evento do PT no dia do trabalhador esvaziado em 2025,0,ENGANOSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,62,2025-05-05,https://checamos.afp.com/doc.afp.com.44KH7T2
RSS_00192,"REDATA: uma decisão estratégica para o futuro digital do Brasil — Infraestrutura digital deixou de ser apenas tecnologia. Hoje, é questão de soberania, competitividade e desenvolvimento econômico.",1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,196,2026-05-15,https://www.congressoemfoco.com.br/artigo/118922/redata-uma-decisao-estrategica-para-o-futuro-digital-do-brasil
GFC_VER_00017,"O que o arcabouço prevê, que é uma novidade na legislação, é que você vai ter um aumento real de despesa mínima de 0,6% e máxima de 2,5%, para justamente funcionar como mecanismos anticíclicos. Se tiver uma recessão, você garante a despesa do governo. Se tiver um crescimento exorbitante, você economiza justamente para equilibrar no tempo as contas públicas.",1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,359,2024-01-25,https://www.aosfatos.org/noticias/checamos-haddad-roda-viva/
GFC_NEG_00215,Plano de fuga da cúpula do PT já está sendo tratada pelo José Dirceu. O mesmo foi visto no Chile”,0,FALSO,google_factcheck,BOATOS.ORG,AFIRMACAO_CHECADA,ROTULO_FORTE,97,2022-10-22,https://www.boatos.org/politica/jose-dirceu-foi-para-chile-preparar-plano-fuga-da-cupula-do-pt.html
GFC_NEG_00216,Vídeo mostra Luciano Hang comemorando indicação de Flávio Bolsonaro para disputar eleição presidencial de 2026,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,110,2025-12-09,https://www.aosfatos.org/noticias/video-celebracao-luciano-hang-2018-nao-apos-bolsonaro-indicar-flavio-presidencia/
RSS_00193,"Fim da 6x1 pode encarecer moradias do Minha Casa, Minha Vida, diz Câmara da Construção — Um estudo da CBIC (Câmara Brasileira da Indústria da Construção) aponta que o fim da escala 6x1 pode encarecer as obras populares no país e, com isso, reduzir o número de entregas no âmbito do Minha Casa, Minha Vida. Leia mais (05/15/2026 - 06h00)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,336,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/fim-da-6x1-pode-encarecer-moradias-do-minha-casa-minha-vida-diz-camara-da-construcao.shtml
GFC_NEG_00217,Geraldo Alckmin anuncia o fim do Bolsa Família,0,FALSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,46,2022-11-29,https://checamos.afp.com/doc.afp.com.32W76MX
RSS_00194,"Não creio que morte da juíza tenha inspirado charge — No último sábado (9), duas juízas ligadas a movimentos feministas sugeriram que eu fizesse um contraponto às manifestações de repúdio a uma charge de Marilia Marz publicada na Folha . Leia mais (05/15/2026 - 04h03)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,268,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/blogs/frederico-vasconcelos/2026/05/nao-creio-que-morte-da-juiza-tenha-inspirado-charge.shtml
RSS_00195,"Fora do STF, Barroso participa de fórum em Oxford e diz o que ainda precisa mudar no Brasil — Patrono do Brasil-UK Fórum, ex-presidente do STF participa do evento neste fim de semana na Inglaterra",1,NOTICIA_REAL,noticias_reais,VEJA_POLITICA,titulo_resumo,ROTULO_ASSUMIDO,196,2026-05-15,https://veja.abril.com.br/politica/fora-do-stf-barroso-diz-o-que-precisa-mudar-no-brasil-em-abertura-de-forum-em-oxford/
GFC_NEG_00218,Eleições com urna eletrônica não são limpas,0,FALSO,google_factcheck,UOL_NOTÍCIAS,AFIRMACAO_CHECADA,ROTULO_FORTE,43,2021-07-08,https://noticias.uol.com.br/confere/ultimas-noticias/2021/07/08/eleicoes-brasil-fraude.htm
RSS_00196,Câmara aprova projeto que permite recontratação de cientistas aposentados em empresas públicas,1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo,ROTULO_ASSUMIDO,94,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/blogs/brasilia-hoje/2026/05/camara-aprova-projeto-que-permite-recontratacao-de-cientistas-aposentados-em-empresas-publicas.shtml
GFC_NEG_00219,Donald Trump disse que Lula é um 'desastre total' no poder,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,58,,https://www.estadao.com.br/estadao-verifica/donald-trump-lula-desastre-total-falso/
GFC_NEG_00220,"Vazou uma foto do presidente do Banco Central, Roberto Campos Neto, em um churrasco com aliados de Jair Bolsonaro",0,ENGANOSO,google_factcheck,AFP_CHECAMOS,AFIRMACAO_CHECADA,ROTULO_FORTE,113,2024-07-02,https://checamos.afp.com/doc.afp.com.362H6Q8
GFC_NEG_00221,Em 2019 a Globo noticiou que hackers numa convenção em Las Vegas hackearam urnas do modelo brasileiro em poucos minutos,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,119,2024-04-25,https://www.aosfatos.org/noticias/influenciador-portugues-mentira-fraude-eleitoral-brasil-senado/
RSS_00197,"Aliados de Flávio Bolsonaro veem abalo de confiança por elo com Vorcaro e temem mais acusações — A revelação de conversas e uma relação de intimidade entre o senador Flávio Bolsonaro ( PL -RJ) e o ex-banqueiro Daniel Vorcaro , após o pré-candidato dizer publicamente e reservadamente para líderes de direita que não tinha contatos com o dono do Banco Master , causou uma sensação de quebra de confiança entre seus apoiadores. Leia mais (05/14/2026 - 04h06)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,456,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/aliados-de-flavio-bolsonaro-veem-abalo-de-confianca-por-elo-com-vorcaro-e-temem-mais-acusacoes.shtml
GFC_VER_00018,A inflação dos alimentos tá em 15%,1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,34,2022-08-15,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
RSS_00198,"Oposição diz que pesquisa reflete 'máquina pública a favor' de Lula, mas vê limite em melhora — Lideranças bolsonaristas interpretam que a recuperação do presidente Luiz Inácio Lula da Silva (PT) na pesquisa Quaest divulgada nesta quarta-feira (13), ainda que tímida, é o primeiro sinal do poder da máquina pública a favor do petista. Leia mais (05/13/2026 - 18h10)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,365,2026-05-13,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/blogs/brasilia-hoje/2026/05/oposicao-diz-que-pesquisa-reflete-maquina-publica-a-favor-de-lula-mas-ve-limite-em-melhora.shtml
RSS_00199,"Bannon diz que filme com Bolsonaro será sequência de 'A Paixão de Cristo' e prevê sucesso estrondoso — O estrategista conservador norte-americano Steve Bannon tem dito a pessoas próximas que o filme ""Dark Horse"" (azarão) , sobre a vida de Jair Bolsonaro , será uma espécie de sequência de ""A Paixão de Cristo"". Leia mais (05/14/2026 - 12h44)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,341,2026-05-14,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/painel/2026/05/bannon-diz-que-filme-com-bolsonaro-sera-sequencia-de-a-paixao-de-cristo.shtml
GFC_NEG_00222,Mike Benz afirmou em entrevista que funcionários do governo americano trabalharam no TSE em 2022,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,96,2025-02-20,https://www.aosfatos.org/noticias/nao-ha-provas-funcionarios-governo-americano-trabalharam-tse-2022/
RSS_00200,"Ex-presidente do BRB deve entregar delação até o fim deste mês — Na próxima semana, Paulo Henrique Costa assina termo de confidencialidade com a Polícia Federal. Em seguida, apresenta formalmente o pedido de homologação do contrato de colaboração com as autoridades",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,265,2026-05-15,https://www.correiobraziliense.com.br/politica/2026/05/7420957-ex-presidente-do-brb-deve-entregar-delacao-ate-o-fim-deste-mes.html
RSS_00201,"Cacique Raoni, de 94 anos, é internado em UTI com pneumonia — Líder indígena está no Hospital Dois Pinheiros, em Sinop (MT); medida preventiva visa a monitorar quadro respiratório",1,NOTICIA_REAL,noticias_reais,PODER360,titulo_resumo,ROTULO_ASSUMIDO,179,2026-05-17,https://www.poder360.com.br/poder-brasil/cacique-raoni-de-94-anos-e-internado-em-uti-com-pneumonia/
GFC_NEG_00223,Gleisi Hoffman é hostilizada no Carnaval de Salvador em 2025,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,60,,https://www.estadao.com.br/estadao-verifica/gleisi-hoffmann-recebida-em-salvador-com-honras/
RSS_00202,"Comida estragada, agressão e atraso de cachês marcam gravações de Dark Horse — Denúncias feitas ao Sated/SP revelam os bastidores do filme em São Paulo; Ancine não sabia da gravação do longa",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,190,2026-05-16,https://www.correiobraziliense.com.br/politica/2026/05/7421242-comida-estragada-agressao-e-atraso-de-caches-marcam-gravacoes-de-dark-horse.html
GFC_VER_00019,"Ou porque a inadimplência atingiu 66,6 milhões de brasileiros.",1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,62,2022-08-15,https://www.aosfatos.org/noticias/checamos-ciro-gomes-roda-viva/
GFC_NEG_00224,Notícia de 19/02/2023: governador da Bahia declara lockdown,0,FORA_DE_CONTEXTO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,59,,https://www.estadao.com.br/estadao-verifica/lockdown-bahia-reportagem-2021/
GFC_NEG_00225,Tecnólogo desafia o sistema e revela com detalhes como as urnas foram fraudadas. Ele expõe com detalhes o caminho dos votos roubados de Bolsonaro,0,FALSO,google_factcheck,ESTADÃO,AFIRMACAO_CHECADA,ROTULO_FORTE,145,,https://www.estadao.com.br/estadao-verifica/nulos-brancos-transferidos-lula-2022-falso/
RSS_00203,Deputado propõe tornar obrigatório atendimento humano em bancos — Projeto prevê opção presencial em agências e cria regras para suporte humano em plataformas digitais.,1,NOTICIA_REAL,noticias_reais,CONGRESSO_EM_FOCO,titulo_resumo,ROTULO_ASSUMIDO,167,2026-05-15,https://www.congressoemfoco.com.br/noticia/118923/deputado-propoe-tornar-obrigatorio-atendimento-humano-em-bancos
GFC_NEG_00226,Pessoa com tatuagem do Lula e tornozeleira eletrônica na mesma perna,0,FALSO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,68,2024-04-25,https://www.aosfatos.org/noticias/falso-foto-tatuagem-lula-tornozeleira-eletronica/
RSS_00204,"Bolsonaristas veem Tarcísio distante e querem apoio maior a Flávio — O primeiro posicionamento do governador Tarcísio de Freitas (Republicanos) diante da crise gerada pelas relações entre Flávio Bolsonaro ( PL -RJ) e Daniel Vorcaro , do Banco Master , desagradou bolsonaristas em São Paulo . Leia mais (05/15/2026 - 15h15)",1,NOTICIA_REAL,noticias_reais,FOLHA_PODER,titulo_resumo,ROTULO_ASSUMIDO,322,2026-05-15,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2026/05/bolsonaristas-veem-tarcisio-distante-e-querem-apoio-maior-a-flavio.shtml
GFC_VER_00020,"R$160milhões do mensalão, R$2,3bilhão em um esquema do Petrolão, e R$44bilhões no orçamento secreto",1,GFC_VERDADEIRO,google_factcheck,AOS_FATOS,AFIRMACAO_CHECADA,ROTULO_FORTE,99,2022-08-09,https://www.aosfatos.org/noticias/roda-viva-simone-tebet/
GFC_NEG_00227,Ivermectina serve para combater a dengue,0,ENGANOSO,google_factcheck,PROJETO_COMPROVA,AFIRMACAO_CHECADA,ROTULO_FORTE,40,2024-02-19,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/videos-enganam-ao-indicar-ivermectina-para-o-tratamento-da-dengue/
RSS_00205,"Zema recua de críticas a Flávio por relação com Vorcaro: ""Página virada"" — Esse recuo ocorreu em meio à repercussão na direita de sua fala que classificou as conversas entre o filho do ex-presidente Jair Bolsonaro e o banqueiro como ""imperdoável""",1,NOTICIA_REAL,noticias_reais,CORREIO_BRAZILIENSE,titulo_resumo,ROTULO_ASSUMIDO,246,2026-05-16,https://www.correiobraziliense.com.br/politica/2026/05/7421447-zema-recua-de-criticas-a-flavio-por-relacao-com-vorcaro-pagina-virada.html
